,polyline,value
12,"[[30, 41.14737900000001, -8.608176], [31, 41.14737900000001, -8.608257], [32, 41.147532000000005, -8.608545000000001], [33, 41.147577000000005, -8.6087322], [34, 41.147622000000005, -8.6089194], [35, 41.147667000000006, -8.609106599999999], [36, 41.147712000000006, -8.609293799999998], [37, 41.147757000000006, -8.609480999999997], [38, 41.147757000000006, -8.609480999999999], [39, 41.1477732, -8.609664599999999], [40, 41.1477894, -8.609848199999998], [41, 41.1478056, -8.610031799999998], [42, 41.1478218, -8.610215399999998], [43, 41.14783799999999, -8.610398999999997], [44, 41.147838, -8.610399], [45, 41.14773, -8.610678], [46, 41.147949, -8.610759], [47, 41.148168000000005, -8.61084], [48, 41.14838700000001, -8.610921], [49, 41.148387, -8.610921], [50, 41.14856699999999, -8.610930000000002], [51, 41.148864, -8.610822], [52, 41.1490515, -8.6107455], [53, 41.149239, -8.610669], [54, 41.14942649999999, -8.6105925], [55, 41.14961399999999, -8.610515999999999], [56, 41.14980149999998, -8.610439499999998], [57, 41.14998899999998, -8.610362999999998], [58, 41.149989, -8.610363], [59, 41.1502095, -8.6103585], [60, 41.15042999999999, -8.610354000000001], [61, 41.150448, -8.610372], [62, 41.15065499999999, -8.61021], [63, 41.1508035, -8.61007725], [64, 41.150952, -8.6099445], [65, 41.1511005, -8.609811749999999], [66, 41.151249, -8.609678999999998], [67, 41.15124899999999, -8.609679], [68, 41.1514245, -8.6096115], [69, 41.1516, -8.609544], [70, 41.1516, -8.609544000000001], [71, 41.151756000000006, -8.609697], [72, 41.15191200000001, -8.60985], [73, 41.152068000000014, -8.610002999999999], [74, 41.15206800000001, -8.610002999999999], [75, 41.152257000000006, -8.610009], [76, 41.152446000000005, -8.610015], [77, 41.152635, -8.610021000000001], [78, 41.152824, -8.610027000000002], [79, 41.153013, -8.610033000000003], [80, 41.153202, -8.610039000000004], [81, 41.153202, -8.610039], [82, 41.1534, -8.609985], [83, 41.153598, -8.609931], [84, 41.15379599999999, -8.609877], [85, 41.15399399999999, -8.609822999999999], [86, 41.15419199999999, -8.609768999999998], [87, 41.154192, -8.609769], [88, 41.154372, -8.609718857142857], [89, 41.154552, -8.609668714285714], [90, 41.154732, -8.609618571428571], [91, 41.154912, -8.609568428571428], [92, 41.155092, -8.609518285714286], [93, 41.155272, -8.609468142857143], [94, 41.155452, -8.609418], [95, 41.155637625, -8.609414625], [96, 41.155823250000005, -8.609411249999999], [97, 41.156008875000005, -8.609407874999999], [98, 41.156194500000005, -8.609404499999998], [99, 41.156380125000005, -8.609401124999998], [100, 41.156565750000006, -8.609397749999998], [101, 41.156751375000006, -8.609394374999997], [102, 41.156937000000006, -8.609390999999997], [103, 41.156937, -8.609390999999999], [104, 41.157171000000005, -8.609300999999999], [105, 41.15740500000001, -8.609210999999998], [106, 41.157405, -8.609211], [107, 41.157567, -8.609126], [108, 41.157729, -8.609041], [109, 41.15789099999999, -8.608956], [110, 41.15805299999999, -8.608870999999999], [111, 41.158214999999984, -8.608785999999998], [112, 41.15837699999998, -8.608700999999998], [113, 41.158538999999976, -8.608615999999998], [114, 41.15870099999997, -8.608530999999997], [115, 41.15886299999997, -8.608445999999997], [116, 41.158863, -8.608446], [117, 41.15903563636363, -8.608361727272728], [118, 41.15920827272727, -8.608277454545455], [119, 41.159380909090906, -8.608193181818182], [120, 41.15955354545454, -8.608108909090909], [121, 41.15972618181818, -8.608024636363636], [122, 41.159898818181816, -8.607940363636363], [123, 41.16007145454545, -8.60785609090909], [124, 41.16024409090909, -8.607771818181817], [125, 41.160416727272725, -8.607687545454544], [126, 41.16058936363636, -8.607603272727271], [127, 41.160762, -8.607518999999998], [128, 41.160762000000005, -8.607519000000002], [129, 41.16093586363637, -8.607462954545456], [130, 41.16110972727273, -8.60740690909091], [131, 41.16128359090909, -8.607350863636364], [132, 41.161457454545456, -8.607294818181819], [133, 41.16163131818182, -8.607238772727273], [134, 41.16180518181818, -8.607182727272727], [135, 41.161979045454544, -8.607126681818182], [136, 41.162152909090906, -8.607070636363636], [137, 41.16232677272727, -8.60701459090909], [138, 41.16250063636363, -8.606958545454544], [139, 41.1626745, -8.606902499999999], [140, 41.16284836363636, -8.606846454545453], [141, 41.16302222727272, -8.606790409090907], [142, 41.16319609090908, -8.606734363636361], [143, 41.163369954545445, -8.606678318181816], [144, 41.16354381818181, -8.60662227272727], [145, 41.16371768181817, -8.606566227272724], [146, 41.16389154545453, -8.606510181818178], [147, 41.164065409090895, -8.606454136363633], [148, 41.16423927272726, -8.606398090909087], [149, 41.16441313636362, -8.606342045454541], [150, 41.16458699999998, -8.606285999999995], [151, 41.164587, -8.606285999999999], [152, 41.1647715, -8.606299499999999], [153, 41.164956, -8.606312999999998], [154, 41.16514050000001, -8.606326499999998], [155, 41.16532500000001, -8.606339999999998], [156, 41.16550950000001, -8.606353499999997], [157, 41.165694000000016, -8.606366999999997], [158, 41.165694, -8.606367], [159, 41.1659055, -8.606394000000002], [160, 41.16611699999999, -8.606421000000001], [161, 41.1663105, -8.60644125], [162, 41.166504, -8.606461499999998], [163, 41.1666975, -8.606481749999997], [164, 41.166891, -8.606501999999995], [165, 41.166891, -8.606501999999999], [166, 41.1670809, -8.6064957], [167, 41.1672708, -8.606489400000001], [168, 41.16746070000001, -8.606483100000002], [169, 41.16765060000001, -8.606476800000003], [170, 41.16784050000001, -8.606470500000004], [171, 41.16803040000001, -8.606464200000005], [172, 41.168220300000016, -8.606457900000006], [173, 41.16841020000002, -8.606451600000007], [174, 41.16860010000002, -8.606445300000008], [175, 41.16879000000002, -8.606439000000009], [176, 41.16879, -8.606439], [177, 41.16893538461539, -8.606313692307692], [178, 41.16908076923077, -8.606188384615384], [179, 41.16922615384616, -8.606063076923077], [180, 41.16937153846155, -8.605937769230769], [181, 41.16951692307693, -8.605812461538461], [182, 41.16966230769232, -8.605687153846153], [183, 41.16980769230771, -8.605561846153845], [184, 41.16995307692309, -8.605436538461538], [185, 41.17009846153848, -8.60531123076923], [186, 41.170243846153866, -8.605185923076922], [187, 41.17038923076925, -8.605060615384614], [188, 41.17053461538464, -8.604935307692307], [189, 41.170680000000026, -8.604809999999999], [190, 41.17068, -8.60481]]",172.0
0,"[[20, 41.146911, -8.606817], [21, 41.146911, -8.606781]]",15.0
0,"[[7, 41.144895, -8.606988000000001], [8, 41.144895, -8.606988]]",12.0
0,"[[4, 41.144697, -8.606529], [5, 41.144697, -8.606501999999999]]",12.0
0,"[[48, 41.150718000000005, -8.593101]]",10.0
0,"[[46, 41.150718000000005, -8.593091999999999]]",10.0
0,"[[117, 41.144481000000006, -8.611839], [118, 41.144481000000006, -8.611848]]",12.0
0,"[[111, 41.144139, -8.612307000000001], [112, 41.144139, -8.612307]]",12.0
0,"[[456, 41.170509, -8.592929999999996], [457, 41.170509, -8.59293]]",16.0
0,"[[441, 41.171715000000006, -8.594973000000003], [442, 41.171715000000006, -8.594973]]",11.0
0,"[[424, 41.171490000000006, -8.597880000000002], [425, 41.171490000000006, -8.59788]]",18.0
0,"[[415, 41.171211, -8.599401], [416, 41.171241, -8.599218], [417, 41.171271, -8.599035], [418, 41.17130100000001, -8.598852], [419, 41.171301, -8.598852], [420, 41.1713388, -8.598657600000001], [421, 41.1713766, -8.598463200000001], [422, 41.1714144, -8.598268800000001]]",17.0
0,"[[399, 41.17127154545453, -8.602062545454542], [400, 41.17125190909089, -8.601880909090905], [401, 41.17123227272725, -8.601699272727268], [402, 41.17121263636361, -8.601517636363631], [403, 41.17119299999997, -8.601335999999995], [404, 41.171193, -8.601336], [405, 41.1711948, -8.6011425], [406, 41.1711966, -8.600949], [407, 41.1711984, -8.6007555], [408, 41.1712002, -8.600562], [409, 41.171202, -8.6003685], [410, 41.1712038, -8.600175], [411, 41.17120559999999, -8.5999815], [412, 41.17120739999999, -8.599788], [413, 41.17120919999999, -8.5995945]]",24.0
0,"[[391, 41.171409, -8.603334000000004], [392, 41.171409, -8.603334]]",17.0
0,"[[354, 41.173812, -8.60898599999999], [355, 41.173812, -8.608986]]",11.0
0,"[[333, 41.174451000000005, -8.612558999999989], [334, 41.174451000000005, -8.612559]]",12.0
0,"[[68, 41.174991, -8.653761], [69, 41.174991, -8.653527], [70, 41.174991, -8.653293000000001], [71, 41.174991, -8.653090500000001], [72, 41.174991, -8.652888], [73, 41.174991, -8.6526855], [74, 41.174991, -8.652483], [75, 41.174991, -8.6522805], [76, 41.174991, -8.652078], [77, 41.174991, -8.652078000000001]]",40.0
0,"[[230, 41.157477, -8.626932]]",12.0
1,"[[211, 41.15747699999999, -8.630036999999998], [212, 41.157477, -8.630037], [213, 41.157315, -8.629866], [214, 41.157153, -8.629695]]",13.0
0,"[[207, 41.158116, -8.630234999999997], [208, 41.158116, -8.630234999999999]]",18.0
0,"[[186, 41.160879, -8.631665999999997], [187, 41.160879, -8.631666]]",14.0
0,"[[171, 41.16302100000001, -8.6334246], [172, 41.16285900000001, -8.6332914], [173, 41.162697000000016, -8.633158199999999], [174, 41.16253500000002, -8.633024999999998], [175, 41.162535000000005, -8.633025], [176, 41.162371500000006, -8.632893]]",16.0
0,"[[168, 41.16334499999999, -8.633691000000002]]",10.0
0,"[[131, 41.164632, -8.639361000000001], [132, 41.164632, -8.639235000000001], [133, 41.164632, -8.639199000000001]]",25.0
0,"[[106, 41.15412, -8.647254]]",16.0
0,"[[96, 41.154273, -8.646092999999999], [97, 41.154273, -8.646093]]",16.0
0,"[[83, 41.15412, -8.648252999999999], [84, 41.15412, -8.648253]]",17.0
0,"[[76, 41.182866, -8.600345999999996], [77, 41.182866, -8.600346]]",16.0
0,"[[121, 41.157378, -8.625455999999998], [122, 41.157378, -8.625456]]",12.0
0,"[[96, 41.15664, -8.621001000000001], [97, 41.15664, -8.621001]]",13.0
0,"[[90, 41.156532, -8.620235999999998], [91, 41.156532, -8.620425000000001]]",13.0
0,"[[81, 41.156352, -8.618867999999997], [82, 41.156352, -8.618867999999999]]",14.0
0,"[[77, 41.15619, -8.618300999999994], [78, 41.15619, -8.618301]]",14.0
0,"[[35, 41.154084000000005, -8.611875000000001], [36, 41.154084000000005, -8.611875]]",21.0
0,"[[152, 41.160825, -8.646345], [153, 41.160825, -8.646354]]",22.0
0,"[[145, 41.160726, -8.645507999999996], [146, 41.160726, -8.645508]]",16.0
0,"[[131, 41.160384, -8.643537], [132, 41.160384, -8.643627]]",18.0
0,"[[96, 41.159358000000005, -8.637678], [97, 41.15934, -8.63766], [98, 41.159376, -8.637849]]",15.0
0,"[[92, 41.15934, -8.637669], [93, 41.159358000000005, -8.637669], [94, 41.159376, -8.637669]]",15.0
0,"[[80, 41.159016, -8.635581], [81, 41.159016, -8.635617]]",12.0
0,"[[47, 41.158529000000016, -8.630169999999998], [48, 41.15845500000002, -8.630345999999998]]",14.0
0,"[[128, 41.15241, -8.627094]]",10.0
0,"[[109, 41.15259, -8.630460000000001]]",13.0
0,"[[95, 41.152644, -8.632566], [96, 41.152644, -8.632557]]",34.0
0,"[[90, 41.152644, -8.633286]]",33.0
0,"[[83, 41.15241, -8.634636]]",10.0
0,"[[71, 41.152608, -8.636724]]",15.0
0,"[[177, 41.168529, -8.589681], [178, 41.168529, -8.589680999999999]]",14.0
0,"[[101, 41.17128627272728, -8.601925909090905], [102, 41.17126295454546, -8.601740181818178], [103, 41.17123963636365, -8.60155445454545], [104, 41.17121631818183, -8.601368727272723], [105, 41.17119300000001, -8.601182999999995], [106, 41.171193, -8.601182999999999], [107, 41.1712119, -8.601002549999999], [108, 41.1712308, -8.600822099999998], [109, 41.1712497, -8.600641649999998], [110, 41.1712686, -8.600461199999998], [111, 41.1712875, -8.600280749999998], [112, 41.1713064, -8.600100299999998], [113, 41.1713253, -8.599919849999997], [114, 41.1713442, -8.599739399999997]]",23.0
1,"[[202, 41.17313976923077, -8.607539076923079], [203, 41.17323046153847, -8.607703846153848], [204, 41.17332115384616, -8.607868615384618], [205, 41.173411846153854, -8.608033384615387], [206, 41.17350253846155, -8.608198153846157], [207, 41.17359323076924, -8.608362923076927], [208, 41.173683923076936, -8.608527692307696], [209, 41.17377461538463, -8.608692461538466], [210, 41.17386530769232, -8.608857230769235], [211, 41.17395600000002, -8.609022000000005], [212, 41.173956, -8.609022000000001], [213, 41.17399521428571, -8.60920585714286], [214, 41.174034428571424, -8.609389714285717], [215, 41.17407364285714, -8.609573571428575], [216, 41.17411285714285, -8.609757428571433], [217, 41.174152071428566, -8.60994128571429], [218, 41.17419128571428, -8.610125142857148], [219, 41.17423049999999, -8.610309000000006], [220, 41.17426971428571, -8.610492857142864], [221, 41.17430892857142, -8.610676714285722], [222, 41.174348142857134, -8.61086057142858], [223, 41.17438735714285, -8.611044428571438], [224, 41.17442657142856, -8.611228285714295], [225, 41.17446578571428, -8.611412142857153], [226, 41.17450499999999, -8.611596000000011], [227, 41.174505, -8.611596], [228, 41.1745005, -8.61178275], [229, 41.174496, -8.611969499999999], [230, 41.1744915, -8.612156249999998], [231, 41.17448699999999, -8.612342999999997], [232, 41.17448249999999, -8.612529749999997], [233, 41.17447799999999, -8.612716499999996], [234, 41.17447349999998, -8.612903249999995], [235, 41.17446899999998, -8.613089999999994], [236, 41.17446449999998, -8.613276749999994], [237, 41.174459999999975, -8.613463499999993], [238, 41.17445549999997, -8.613650249999992], [239, 41.17445099999997, -8.613836999999991], [240, 41.174446499999966, -8.61402374999999], [241, 41.17444199999997, -8.61421049999999], [242, 41.17443749999996, -8.614397249999989], [243, 41.17443299999996, -8.614583999999988], [244, 41.174433, -8.614583999999999], [245, 41.174408863636366, -8.614770954545454], [246, 41.17438472727273, -8.61495790909091], [247, 41.174360590909096, -8.615144863636365], [248, 41.17433645454546, -8.61533181818182], [249, 41.17431231818183, -8.615518772727276], [250, 41.17428818181819, -8.615705727272731], [251, 41.17426404545456, -8.615892681818186], [252, 41.17423990909092, -8.616079636363642], [253, 41.17421577272729, -8.616266590909097], [254, 41.17419163636365, -8.616453545454553], [255, 41.17416750000002, -8.616640500000008], [256, 41.17414336363638, -8.616827454545463], [257, 41.17411922727275, -8.617014409090919], [258, 41.17409509090911, -8.617201363636374], [259, 41.17407095454548, -8.61738831818183], [260, 41.17404681818184, -8.617575272727285], [261, 41.17402268181821, -8.61776222727274], [262, 41.17399854545457, -8.617949181818195], [263, 41.17397440909094, -8.61813613636365], [264, 41.1739502727273, -8.618323090909106], [265, 41.17392613636367, -8.618510045454562], [266, 41.173902000000034, -8.618697000000017], [267, 41.173902, -8.618697000000001], [268, 41.1739025625, -8.618884875000001], [269, 41.173903125, -8.61907275], [270, 41.1739036875, -8.619260625], [271, 41.17390424999999, -8.6194485], [272, 41.17390481249999, -8.619636375], [273, 41.17390537499999, -8.61982425], [274, 41.17390593749999, -8.620012125], [275, 41.17390649999999, -8.6202], [276, 41.17390706249999, -8.620387875], [277, 41.173907624999984, -8.62057575]]",85.0
7,"[[90, 41.15728542857143, -8.608917857142856], [91, 41.15745578571428, -8.60885357142857], [92, 41.15762614285714, -8.608789285714284], [93, 41.1577965, -8.608724999999998], [94, 41.15796685714285, -8.608660714285712], [95, 41.15813721428571, -8.608596428571426], [96, 41.158307571428566, -8.60853214285714], [97, 41.15847792857142, -8.608467857142854], [98, 41.15864828571428, -8.608403571428568], [99, 41.158818642857135, -8.608339285714282], [100, 41.15898899999999, -8.608274999999995], [101, 41.158989, -8.608275], [102, 41.1591765, -8.608206000000001], [103, 41.159364, -8.608137000000001], [104, 41.159551500000006, -8.608068000000001], [105, 41.15973900000001, -8.607999000000001], [106, 41.15992650000001, -8.607930000000001], [107, 41.160114000000014, -8.607861000000002], [108, 41.16011400000001, -8.607861], [109, 41.16028846153847, -8.607797999999999], [110, 41.160462923076935, -8.607734999999998], [111, 41.1606373846154, -8.607671999999997], [112, 41.16081184615386, -8.607608999999997], [113, 41.160986307692326, -8.607545999999996], [114, 41.16116076923079, -8.607482999999995], [115, 41.16133523076925, -8.607419999999994], [116, 41.16150969230772, -8.607356999999993], [117, 41.16168415384618, -8.607293999999992], [118, 41.161858615384645, -8.607230999999992], [119, 41.16203307692311, -8.60716799999999], [120, 41.16220753846157, -8.60710499999999], [121, 41.16238200000004, -8.60704199999999], [122, 41.1625564615385, -8.606978999999988], [123, 41.16273092307696, -8.606915999999988], [124, 41.16290538461543, -8.606852999999987], [125, 41.16307984615389, -8.606789999999986], [126, 41.16325430769236, -8.606726999999985], [127, 41.16342876923082, -8.606663999999984], [128, 41.16360323076928, -8.606600999999984], [129, 41.16377769230775, -8.606537999999983], [130, 41.16395215384621, -8.606474999999982], [131, 41.164126615384674, -8.606411999999981], [132, 41.16430107692314, -8.60634899999998], [133, 41.1644755384616, -8.60628599999998], [134, 41.16465000000007, -8.606222999999979], [135, 41.16465, -8.606223], [136, 41.16492, -8.606313], [137, 41.16513375, -8.606331], [138, 41.1653475, -8.606349000000002], [139, 41.16556125, -8.606367000000002], [140, 41.165775, -8.606385000000003], [141, 41.165775, -8.606385], [142, 41.16596154545454, -8.60638990909091], [143, 41.16614809090909, -8.606394818181819], [144, 41.16633463636364, -8.606399727272729], [145, 41.16652118181818, -8.606404636363639], [146, 41.16670772727273, -8.606409545454548], [147, 41.16689427272728, -8.606414454545458], [148, 41.16708081818182, -8.606419363636368], [149, 41.16726736363637, -8.606424272727278], [150, 41.16745390909092, -8.606429181818188], [151, 41.16764045454546, -8.606434090909097], [152, 41.16782700000001, -8.606439000000007], [153, 41.167827, -8.606439], [154, 41.168007, -8.6063832], [155, 41.168187, -8.6063274], [156, 41.168367, -8.6062716], [157, 41.168547, -8.6062158], [158, 41.168727, -8.60616], [159, 41.168907, -8.606104199999999], [160, 41.169087, -8.606048399999999], [161, 41.169267, -8.605992599999999], [162, 41.169447, -8.605936799999998], [163, 41.169627, -8.605880999999998], [164, 41.169627000000006, -8.605881], [165, 41.16978128571429, -8.605762714285714], [166, 41.16993557142858, -8.605644428571427], [167, 41.17008985714287, -8.60552614285714], [168, 41.17024414285716, -8.605407857142854], [169, 41.170398428571445, -8.605289571428568], [170, 41.17055271428573, -8.605171285714281], [171, 41.17070700000002, -8.605052999999995], [172, 41.170707, -8.605053], [173, 41.170865, -8.604954], [174, 41.171023, -8.604854999999999]]",94.0
0,"[[85, 41.156604, -8.609175000000002], [86, 41.156604, -8.609175]]",20.0
10,"[[29, 41.14779300000004, -8.61098400000001], [30, 41.147793, -8.610984], [31, 41.14782, -8.611047000000001], [32, 41.147937, -8.611172999999999], [33, 41.1481062, -8.611072199999999], [34, 41.1482754, -8.610971399999999], [35, 41.148444600000005, -8.610870599999998], [36, 41.14861380000001, -8.610769799999998], [37, 41.14878300000001, -8.610668999999998], [38, 41.148783, -8.610669000000001], [39, 41.148975375, -8.610620625000001], [40, 41.14916775, -8.61057225], [41, 41.149360125, -8.610523875], [42, 41.14955249999999, -8.6104755], [43, 41.14974487499999, -8.610427125], [44, 41.14993724999999, -8.610378749999999], [45, 41.150129624999984, -8.610330374999998], [46, 41.15032199999998, -8.610281999999998], [47, 41.150322, -8.610282], [48, 41.15051100000001, -8.61021], [49, 41.15068071428572, -8.610135428571429], [50, 41.15085042857143, -8.610060857142857], [51, 41.15102014285714, -8.609986285714285], [52, 41.15118985714285, -8.609911714285714], [53, 41.15135957142856, -8.609837142857142], [54, 41.15152928571428, -8.60976257142857], [55, 41.15169899999999, -8.609687999999998], [56, 41.151699, -8.609688], [57, 41.15188963636363, -8.609709272727272], [58, 41.15208027272726, -8.609730545454545], [59, 41.152270909090895, -8.609751818181817], [60, 41.15246154545453, -8.609773090909089], [61, 41.15265218181816, -8.609794363636361], [62, 41.1528428181818, -8.609815636363633], [63, 41.15303345454543, -8.609836909090905], [64, 41.15322409090906, -8.609858181818177], [65, 41.1534147272727, -8.60987945454545], [66, 41.15360536363633, -8.609900727272722], [67, 41.15379599999997, -8.609921999999994], [68, 41.153796, -8.609922000000001], [69, 41.153958, -8.609830714285716], [70, 41.154120000000006, -8.60973942857143], [71, 41.15428200000001, -8.609648142857145], [72, 41.15444400000001, -8.60955685714286], [73, 41.154606000000015, -8.609465571428574], [74, 41.15476800000002, -8.609374285714289], [75, 41.15493000000002, -8.609283000000003], [76, 41.15493, -8.609283000000001], [77, 41.155116, -8.609271000000001], [78, 41.155302, -8.609259000000002], [79, 41.155488, -8.609247000000002]]",60.0
